machine,debugsize,debugrva,majorimageversion,majorosversion,exportrva,exportsize,iatvra,majorlinkerversion,minorlinkerversion,numberofsections,sizeofstackreserve,dllcharacteristics,resourcesize,bitcoinaddresses,benign,debug_density,stack_reserve_per_section,log_debugsize,log_exportsize
332,0,0,0,4,0,0,102400,6,0,4,1048576,0,15776,0,0,0.0,262143.34464163842,0.0,0.0
332,0,0,0,4,0,0,8192,8,0,3,1048576,34112,1536,0,0,0.0,349524.1682527725,0.0,0.0
332,0,0,0,5,0,0,8192,9,0,5,1048576,32768,696,0,0,0.0,209714.7805704389,0.0,0.0
332,0,0,1,4,0,0,0,6,0,5,1048576,0,2260,0,0,0.0,209714.7805704389,0.0,0.0
332,0,0,0,4,0,0,0,2,25,3,1048576,0,5764,0,0,0.0,349524.1682527725,0.0,0.0
332,0,0,0,5,0,0,94208,7,0,5,1048576,32832,19968,0,0,0.0,209714.7805704389,0.0,0.0
332,0,0,1,4,256,0,0,6,0,5,1048576,0,32120,0,0,0.0,209714.7805704389,0.0,0.0
332,0,0,0,4,0,0,94208,6,0,4,1048576,0,21192,0,0,0.0,262143.34464163842,0.0,0.0
332,0,0,0,4,0,0,8192,6,0,4,1048576,0,0,0,0,0.0,262143.34464163842,0.0,0.0
332,0,0,5,10,0,0,0,9,0,3,1048576,0,2356,0,0,0.0,349524.1682527725,0.0,0.0
332,0,0,0,4,19264,71,4096,7,10,5,1048576,0,58888,0,0,0.0,209714.7805704389,0.0,4.276666119016055
332,0,0,0,4,249856,76,0,6,13,6,1048576,0,3700,0,0,0.0,174762.37539604102,0.0,4.343805421853684
332,0,0,5,5,0,0,0,7,0,8,1048576,0,28652,0,0,0.0,131071.83616020481,0.0,0.0
332,0,0,0,4,20912,104,4096,8,0,4,1048576,64,4848,0,0,0.0,262143.34464163842,0.0,4.653960350157523
332,0,0,1,4,0,0,0,2,9,7,2097152,0,3020,0,0,0.0,299592.7148675502,0.0,0.0
332,28,20656,0,4,34704,116,20480,8,0,6,1048576,64,1880,0,0,0.0013555383417140114,174762.37539604102,3.367295829986474,4.762173934797756
332,0,0,0,4,0,0,0,2,25,4,1048576,3,50288,0,0,0.0,262143.34464163842,0.0,0.0
332,0,0,4,4,0,0,4096,6,0,3,1048576,0,56068,0,0,0.0,349524.1682527725,0.0,0.0
332,0,0,0,5,0,0,32768,9,0,5,1048576,32768,58924,0,0,0.0,209714.7805704389,0.0,0.0
332,0,0,0,5,20832,119,4096,9,0,4,1048576,0,36104,0,0,0.0,262143.34464163842,0.0,4.787491742782046
332,0,0,0,4,46448,277,36864,11,0,8,1048576,0,19128,0,0,0.0,131071.83616020481,0.0,5.627621113690637
332,0,0,9,9,313972,128,0,5,0,3,0,0,2472,0,0,0.0,0.0,0.0,4.859812404361672
332,0,0,0,4,4096,40,110592,9,0,4,1048576,0,1024,0,0,0.0,262143.34464163842,0.0,3.713572066704308
332,28,4432,0,4,0,0,4096,6,0,3,1048576,0,1012,0,0,0.006317689516431206,349524.1682527725,3.367295829986474,0.0
332,0,0,1,4,0,0,0,2,5,7,2097152,0,4600,0,0,0.0,299592.7148675502,0.0,0.0
332,28,107104,0,5,0,0,106496,7,5,4,1048576,256,5194,0,0,0.000261428144582702,262143.34464163842,3.367295829986474,0.0
332,0,0,6,6,0,0,0,8,0,3,1048576,0,1604,0,0,0.0,349524.1682527725,0.0,0.0
332,28,37232,0,4,66768,318,36864,8,0,5,1048576,0,17408,0,0,0.000752041254632563,209714.7805704389,3.367295829986474,5.765191102784844
332,28,31936,0,4,0,0,8192,6,0,4,1048576,1024,2136,0,0,0.0008767535067394935,262143.34464163842,3.367295829986474,0.0
332,0,0,0,4,0,0,0,6,0,7,1048576,0,37136,0,0,0.0,149796.3574337751,0.0,0.0
332,0,0,0,5,0,0,40960,10,0,5,1048576,32832,436,0,0,0.0,209714.7805704389,0.0,0.0
332,28,61952,0,5,0,0,61440,10,0,4,1048576,32768,1400,0,0,0.00045196280984440164,262143.34464163842,3.367295829986474,0.0
332,0,0,0,5,0,0,4096,9,0,4,1048576,33792,504,0,0,0.0,262143.34464163842,0.0,0.0
332,0,0,0,4,0,0,4096,8,0,3,1048576,0,56900,0,0,0.0,349524.1682527725,0.0,0.0
332,0,0,0,5,0,0,184320,9,0,6,1048576,32768,904,0,0,0.0,174762.37539604102,0.0,0.0
332,0,0,0,5,0,0,36864,9,0,7,1048576,0,26784,0,0,0.0,149796.3574337751,0.0,0.0
332,0,0,0,4,0,0,8192,5,0,5,1048576,0,52224,0,0,0.0,209714.7805704389,0.0,0.0
332,0,0,0,4,131840,88,98304,8,0,5,1048576,0,0,0,0,0.0,209714.7805704389,0.0,4.48863636973214
332,0,0,8,10,266432,108,0,9,5,3,0,0,3976,0,0,0.0,0.0,0.0,4.6913478822291435
332,0,0,0,5,0,0,20480,9,0,5,1048576,0,2840,0,0,0.0,209714.7805704389,0.0,0.0
332,0,0,0,5,0,0,20480,9,0,5,1048576,0,976,0,0,0.0,209714.7805704389,0.0,0.0
332,0,0,0,4,0,0,110592,6,0,4,1048576,0,12384,0,0,0.0,262143.34464163842,0.0,0.0
332,0,0,0,5,0,0,106496,9,0,4,1048576,32768,0,0,0,0.0,262143.34464163842,0.0,0.0
332,0,0,0,4,256,0,13332,1,1,5,1048576,0,0,0,0,0.0,209714.7805704389,0.0,0.0
332,0,0,0,5,0,0,40960,9,0,5,1048576,32768,2824,0,0,0.0,209714.7805704389,0.0,0.0
332,0,0,0,4,35856,189,32768,6,0,8,1048576,0,2520,0,0,0.0,131071.83616020481,0.0,5.247024072160486
332,0,0,0,5,69632,261,32768,11,0,9,1048576,0,2544,0,0,0.0,116508.31499076112,0.0,5.568344503761097
332,0,0,0,5,0,0,8192,9,0,5,1048576,0,49864,0,0,0.0,209714.7805704389,0.0,0.0
332,0,0,8,9,0,0,0,0,0,3,1048576,0,2368,0,0,0.0,349524.1682527725,0.0,0.0
332,0,0,0,4,0,0,225280,8,0,5,1048576,0,16,0,0,0.0,209714.7805704389,0.0,0.0
332,28,75232,0,5,0,0,69632,9,0,5,1048576,33088,35976,0,0,0.00037218205014193665,209714.7805704389,3.367295829986474,0.0
332,28,32816,0,5,0,0,69632,9,0,5,1048576,33088,36048,0,0,0.0008532423205591045,209714.7805704389,3.367295829986474,0.0
332,0,0,0,5,0,0,208896,9,0,4,1048576,0,0,0,0,0.0,262143.34464163842,0.0,0.0
332,0,0,0,4,0,0,0,5,0,4,1048576,0,38656,0,0,0.0,262143.34464163842,0.0,0.0
332,28,4096,8,5,0,0,81920,8,0,6,1048576,64,30064,0,0,0.0068359374833107,174762.37539604102,3.367295829986474,0.0
332,0,0,1,4,0,0,0,6,0,3,1048576,0,26356,0,0,0.0,349524.1682527725,0.0,0.0
332,0,0,0,4,0,0,131072,6,2,4,1048576,0,2264,0,0,0.0,262143.34464163842,0.0,0.0
332,28,95440,0,5,0,0,86016,9,0,5,1048576,33088,52120,0,0,0.00029337803852751696,209714.7805704389,3.367295829986474,0.0
332,0,0,0,4,0,0,21440,6,0,1,1048576,0,1284,0,0,0.0,1048565.5143448565,0.0,0.0
332,0,0,9,9,279672,68,0,7,2,3,0,0,4740,0,0,0.0,0.0,0.0,4.23410650459726
332,0,0,0,4,0,0,98304,5,12,5,1048576,0,6392,0,0,0.0,209714.7805704389,0.0,0.0
332,28,32768,0,4,49360,389,163416,8,0,6,1048576,0,0,0,0,0.0008544921872392296,174762.37539604102,3.367295829986474,5.966146739123692
332,28,49152,0,4,0,0,8192,8,0,4,1048576,34112,11296,0,0,0.0005696614582174354,262143.34464163842,3.367295829986474,0.0
332,0,0,0,5,0,0,163840,9,0,6,1048576,1024,632,0,0,0.0,174762.37539604102,0.0,0.0
332,0,0,7,8,0,0,0,6,0,3,1048576,0,2244,0,0,0.0,349524.1682527725,0.0,0.0
332,0,0,4,4,148784,89,0,8,0,5,1048576,0,23176,0,0,0.0,209714.7805704389,0.0,4.499809670330265
332,0,0,0,4,57344,90,0,2,25,9,0,1,4608,0,0,0.0,0.0,0.0,4.51085950651685
332,28,143104,0,4,0,0,0,6,0,6,1048576,0,2560,0,0,0.0001956618962296189,174762.37539604102,3.367295829986474,0.0
332,0,0,0,4,0,0,0,2,25,8,1048576,0,18944,0,0,0.0,131071.83616020481,0.0,0.0
332,0,0,0,5,0,0,114688,10,0,4,1048576,33074,46884,0,0,0.0,262143.34464163842,0.0,0.0
332,0,0,0,4,130752,70,4096,8,0,4,1048576,0,2328,0,0,0.0,262143.34464163842,0.0,4.2626798770413155
332,0,0,8,4,0,0,20480,6,0,4,1048576,0,23904,0,0,0.0,262143.34464163842,0.0,0.0
332,0,0,7,10,0,0,0,9,0,3,1048576,0,2164,0,0,0.0,349524.1682527725,0.0,0.0
332,0,0,0,4,0,0,57344,6,0,4,1048576,0,54784,0,0,0.0,262143.34464163842,0.0,0.0
332,0,0,0,4,0,0,90112,7,10,3,1048576,0,0,0,0,0.0,349524.1682527725,0.0,0.0
332,28,4096,0,5,0,0,12288,10,0,4,1048576,33088,24551,0,0,0.0068359374833107,262143.34464163842,3.367295829986474,0.0
332,0,0,6,5,0,0,0,6,0,7,1048576,0,17848,0,0,0.0,149796.3574337751,0.0,0.0
332,0,0,0,4,19408,71,4096,7,10,5,1048576,0,58888,0,0,0.0,209714.7805704389,0.0,4.276666119016055
332,0,0,0,4,58144,70,49152,8,0,5,1048576,0,0,0,0,0.0,209714.7805704389,0.0,4.2626798770413155
332,0,0,0,4,0,0,0,5,12,4,1048576,0,772,0,0,0.0,262143.34464163842,0.0,0.0
332,0,0,0,4,0,0,12288,5,12,4,1048576,0,1720,0,0,0.0,262143.34464163842,0.0,0.0
332,0,0,0,4,0,0,12288,5,12,4,1048576,0,988,0,0,0.0,262143.34464163842,0.0,0.0
332,0,0,7,6,0,0,0,5,0,3,1048576,0,1828,0,0,0.0,349524.1682527725,0.0,0.0
332,0,0,0,5,0,0,0,10,0,3,1048576,32768,5952,0,0,0.0,349524.1682527725,0.0,0.0
332,0,0,4,4,0,0,16384,5,12,5,1048576,0,2696,0,0,0.0,209714.7805704389,0.0,0.0
332,0,0,0,4,63968,310,45056,11,0,5,1048576,0,5232,0,0,0.0,209714.7805704389,0.0,5.739792912179234
332,0,0,0,4,70128,82,65536,6,0,4,1048576,0,0,0,0,0.0,262143.34464163842,0.0,4.418840607796598
332,0,0,6,4,0,0,4096,6,0,3,1048576,0,18060,0,0,0.0,349524.1682527725,0.0,0.0
332,0,0,8,5,0,0,0,8,0,3,1048576,0,3856,0,0,0.0,349524.1682527725,0.0,0.0
332,0,0,5,8,0,0,0,7,0,6,1048576,0,18692,0,0,0.0,174762.37539604102,0.0,0.0
332,0,0,0,5,53248,261,32768,11,0,9,1048576,0,2544,0,0,0.0,116508.31499076112,0.0,5.568344503761097
332,0,0,0,4,0,0,0,2,25,8,1048576,0,5632,0,0,0.0,131071.83616020481,0.0,0.0
332,0,0,0,5,0,0,237568,9,0,7,1048576,32768,13192,0,0,0.0,149796.3574337751,0.0,0.0
332,0,0,0,4,0,0,0,4,21,3,1048576,0,8978,0,0,0.0,349524.1682527725,0.0,0.0
332,0,0,0,5,0,0,155648,9,0,6,1048576,0,0,0,0,0.0,174762.37539604102,0.0,0.0
332,0,0,9,10,297060,132,0,5,0,3,0,0,1944,0,0,0.0,0.0,0.0,4.890349128221754
332,0,0,0,5,0,0,73728,9,0,9,1048576,32768,6912,0,0,0.0,116508.31499076112,0.0,0.0
332,0,0,0,4,0,0,0,5,12,4,1048576,0,1352,0,0,0.0,262143.34464163842,0.0,0.0
332,0,0,0,5,0,0,8192,9,0,7,1048576,1024,3680,0,0,0.0,149796.3574337751,0.0,0.0
332,0,0,8,8,256544,68,0,9,0,3,0,0,2388,0,0,0.0,0.0,0.0,4.23410650459726
332,28,29328,0,4,0,0,28672,6,0,5,1048576,0,40552,0,0,0.0009547190394998912,209714.7805704389,3.367295829986474,0.0
332,0,0,0,4,38864,91,36864,8,0,6,1048576,0,0,0,0,0.0,174762.37539604102,0.0,4.5217885770490405
332,0,0,0,4,0,0,8192,6,0,4,1048576,34112,792,0,0,0.0,262143.34464163842,0.0,0.0
332,0,0,0,4,34736,116,20480,8,0,6,1048576,64,1880,0,0,0.0,174762.37539604102,0.0,4.762173934797756
332,0,0,0,4,16336,68,4096,0,0,4,1048576,0,23224,0,0,0.0,262143.34464163842,0.0,4.23410650459726
332,0,0,0,4,0,0,94208,5,12,5,1048576,0,4880,0,0,0.0,209714.7805704389,0.0,0.0
332,0,0,0,4,18544,68,4096,0,0,4,1048576,0,23224,0,0,0.0,262143.34464163842,0.0,4.23410650459726
332,0,0,0,4,91840,76,77824,6,0,5,1048576,0,1056,0,0,0.0,209714.7805704389,0.0,4.343805421853684
332,28,32768,0,11,58772,103,58875,1,1,7,1048576,0,1943,0,0,0.0008544921872392296,149796.3574337751,3.367295829986474,4.6443908991413725
332,28,66208,0,5,0,0,65536,10,0,4,1048576,32768,1280,0,0,0.00042290961810915453,262143.34464163842,3.367295829986474,0.0
332,0,0,0,5,0,0,69632,9,0,5,1048576,32768,56556,0,0,0.0,209714.7805704389,0.0,0.0
332,0,0,0,4,0,0,0,5,12,4,1048576,0,1648,0,0,0.0,262143.34464163842,0.0,0.0
332,28,16560,0,4,17728,68,16384,8,0,4,1048576,0,0,0,0,0.00169082125501762,262143.34464163842,3.367295829986474,4.23410650459726
332,0,0,0,4,0,0,0,5,12,4,1048576,0,1036,0,0,0.0,262143.34464163842,0.0,0.0
332,0,0,9,8,0,0,0,9,0,6,1048576,0,26808,0,0,0.0,174762.37539604102,0.0,0.0
332,0,0,1,4,256,0,0,6,0,5,1048576,0,22392,0,0,0.0,209714.7805704389,0.0,0.0
332,0,0,0,4,66848,170,65536,8,0,6,1048576,64,1052,0,0,0.0,174762.37539604102,0.0,5.14166355650266
332,0,0,0,4,0,0,8192,8,0,3,1048576,34112,2016,0,0,0.0,349524.1682527725,0.0,0.0
332,0,0,23,4,0,0,4096,6,0,3,1048576,0,3036,0,0,0.0,349524.1682527725,0.0,0.0
332,0,0,0,5,0,0,16384,9,0,6,1048576,0,3112,0,0,0.0,174762.37539604102,0.0,0.0
332,0,0,0,4,22656,94,20480,6,0,5,1048576,0,640,0,0,0.0,209714.7805704389,0.0,4.553876891600541
332,28,4096,0,5,0,0,73728,6,0,5,1048576,320,57040,0,0,0.0068359374833107,209714.7805704389,3.367295829986474,0.0
332,0,0,0,4,0,0,122888,7,10,5,1048576,0,16,0,0,0.0,209714.7805704389,0.0,0.0
332,0,0,0,5,0,0,4096,9,0,7,1048576,33792,6032,0,0,0.0,149796.3574337751,0.0,0.0
332,0,0,0,4,0,0,53248,6,0,4,1048576,0,952,0,0,0.0,262143.34464163842,0.0,0.0
332,0,0,0,5,0,0,28672,9,0,7,1048576,32768,12984,0,0,0.0,149796.3574337751,0.0,0.0
332,0,0,0,4,18976,113,4096,8,0,4,1048576,0,920,0,0,0.0,262143.34464163842,0.0,4.736198448394496
332,0,0,0,4,32864,49,32768,5,12,4,1048576,0,0,0,0,0.0,262143.34464163842,0.0,3.912023005428146
332,0,0,0,5,0,0,0,7,2,3,1048576,3,57268,0,0,0.0,349524.1682527725,0.0,0.0
332,0,0,0,4,0,0,12288,5,12,4,1048576,0,1392,0,0,0.0,262143.34464163842,0.0,0.0
332,0,0,0,5,0,0,12288,9,0,7,1048576,32768,864,0,0,0.0,149796.3574337751,0.0,0.0
332,0,0,7,6,260668,64,0,9,3,3,0,0,2256,0,0,0.0,0.0,0.0,4.174387269895637
332,0,0,5,4,0,0,0,6,0,4,1048576,0,16,0,0,0.0,262143.34464163842,0.0,0.0
332,0,0,0,5,0,0,65536,9,0,3,1048576,32768,48512,0,0,0.0,349524.1682527725,0.0,0.0
332,0,0,1,4,0,0,4096,6,0,3,1048576,0,6316,0,0,0.0,349524.1682527725,0.0,0.0
332,0,0,0,4,0,0,12288,5,12,4,1048576,0,1484,0,0,0.0,262143.34464163842,0.0,0.0
332,0,0,0,5,0,0,77824,9,0,9,1048576,32768,6912,0,0,0.0,116508.31499076112,0.0,0.0
332,0,0,8,7,233472,67,0,5,2,9,0,0,48320,0,0,0.0,0.0,0.0,4.219507705176107
332,0,0,0,4,0,0,28672,6,0,6,1048576,0,22784,0,0,0.0,174762.37539604102,0.0,0.0
332,0,0,8,10,0,0,0,6,0,3,1048576,0,2448,0,0,0.0,349524.1682527725,0.0,0.0
332,0,0,0,5,0,0,245760,10,0,5,1048576,33024,26176,0,0,0.0,209714.7805704389,0.0,0.0
332,0,0,0,5,0,0,81920,9,0,7,1048576,32768,904,0,0,0.0,149796.3574337751,0.0,0.0
332,0,0,0,4,34448,71,4096,7,10,5,1048576,0,58904,0,0,0.0,209714.7805704389,0.0,4.276666119016055
332,0,0,0,5,0,0,0,8,0,3,1048576,0,46860,0,0,0.0,349524.1682527725,0.0,0.0
332,0,0,0,4,0,0,0,5,0,7,1048576,0,0,0,0,0.0,149796.3574337751,0.0,0.0
332,0,0,0,5,0,0,0,10,0,4,1048576,32768,436,0,0,0.0,262143.34464163842,0.0,0.0
332,0,0,0,5,0,0,196608,9,0,7,1048576,32768,6032,0,0,0.0,149796.3574337751,0.0,0.0
332,0,0,0,5,0,0,4096,9,0,4,1048576,32768,1304,0,0,0.0,262143.34464163842,0.0,0.0
332,0,0,1,4,256,0,0,6,0,5,1048576,0,29560,0,0,0.0,209714.7805704389,0.0,0.0
332,0,0,0,5,0,0,4096,9,0,4,1048576,0,888,0,0,0.0,262143.34464163842,0.0,0.0
332,0,0,0,4,0,0,8192,7,10,4,1048576,0,5000,0,0,0.0,262143.34464163842,0.0,0.0
332,0,0,0,4,0,0,0,2,25,2,1048576,0,4916,0,0,0.0,524285.3785731071,0.0,0.0
332,0,0,0,4,0,0,4096,6,0,3,1048576,0,2032,0,0,0.0,349524.1682527725,0.0,0.0
332,0,0,5,5,0,0,0,9,0,3,1048576,32768,4512,0,0,0.0,349524.1682527725,0.0,0.0
332,0,0,0,4,0,0,0,2,25,4,1048576,0,8388,0,0,0.0,262143.34464163842,0.0,0.0
332,0,0,0,5,16320,70,4096,8,0,4,1048576,0,1312,0,0,0.0,262143.34464163842,0.0,4.2626798770413155
332,0,0,0,4,21216,104,4096,8,0,4,1048576,64,4848,0,0,0.0,262143.34464163842,0.0,4.653960350157523
332,0,0,0,5,0,0,196608,9,0,8,1048576,32768,6912,0,0,0.0,131071.83616020481,0.0,0.0
332,0,0,0,4,19552,71,4096,7,10,5,1048576,0,58904,0,0,0.0,209714.7805704389,0.0,4.276666119016055
332,0,0,0,5,0,0,32768,9,0,5,1048576,32768,1648,0,0,0.0,209714.7805704389,0.0,0.0
332,0,0,0,4,14784,68,4096,8,0,4,1048576,0,928,0,0,0.0,262143.34464163842,0.0,4.23410650459726
332,0,0,0,5,0,0,188416,9,0,6,1048576,0,4056,0,0,0.0,174762.37539604102,0.0,0.0
332,0,0,0,4,16864,68,4096,8,0,4,1048576,0,928,0,0,0.0,262143.34464163842,0.0,4.23410650459726
332,0,0,0,4,18832,48,16384,8,0,5,1048576,0,40556,0,0,0.0,209714.7805704389,0.0,3.8918202981106265
332,0,0,1,4,0,0,4096,6,0,4,1048576,0,2220,0,0,0.0,262143.34464163842,0.0,0.0
332,0,0,6,7,0,0,0,9,0,3,1048576,0,1852,0,0,0.0,349524.1682527725,0.0,0.0
332,0,0,10,5,255112,68,0,7,2,3,0,0,896,0,0,0.0,0.0,0.0,4.23410650459726
332,0,0,0,5,0,0,86016,10,0,4,1048576,33024,1292,0,0,0.0,262143.34464163842,0.0,0.0
332,0,0,0,4,0,0,0,6,0,3,1048576,0,956,0,0,0.0,349524.1682527725,0.0,0.0
332,28,54176,0,4,89968,131,53248,3,10,5,1048576,0,26800,0,0,0.0005168340223499642,209714.7805704389,3.367295829986474,4.882801922586371
332,0,0,0,5,142032,186,106496,11,0,5,1048576,320,24824,0,0,0.0,209714.7805704389,0.0,5.231108616854587
332,0,0,3,4,0,0,119296,5,1,4,1048576,0,11056,0,0,0.0,262143.34464163842,0.0,0.0
332,28,28944,0,4,0,0,28672,6,0,4,1048576,0,22800,0,0,0.0009673852954092782,262143.34464163842,3.367295829986474,0.0
332,28,4272,0,4,0,0,4096,8,0,3,1048576,0,31908,0,0,0.00655430710076239,349524.1682527725,3.367295829986474,0.0
332,0,0,1,4,0,0,0,2,7,7,2097152,0,16384,0,0,0.0,299592.7148675502,0.0,0.0
332,0,0,0,5,0,0,36864,9,0,5,1048576,32768,224,0,0,0.0,209714.7805704389,0.0,0.0
332,28,77904,0,4,93968,397,77824,8,0,5,1048576,0,16648,0,0,0.00035941671796577623,209714.7805704389,3.367295829986474,5.986452005284438
332,0,0,0,5,135168,181,180273,11,0,6,1048576,0,2072,0,0,0.0,174762.37539604102,0.0,5.204006687076795
332,0,0,0,5,0,0,90112,10,0,4,1048576,33024,436,0,0,0.0,262143.34464163842,0.0,0.0
332,0,0,0,5,0,0,40960,9,0,5,1048576,32768,2640,0,0,0.0,209714.7805704389,0.0,0.0
332,0,0,0,4,0,0,0,4,9,7,1048576,0,4672,0,0,0.0,149796.3574337751,0.0,0.0
332,0,0,4,4,0,0,0,15,0,2,1048576,0,2508,0,0,0.0,524285.3785731071,0.0,0.0
332,0,0,0,5,0,0,106496,10,0,4,1048576,33024,436,0,0,0.0,262143.34464163842,0.0,0.0
332,0,0,0,4,0,0,32768,7,10,3,1048576,0,0,0,0,0.0,349524.1682527725,0.0,0.0
332,0,0,0,5,0,0,4096,9,0,6,1048576,0,18632,0,0,0.0,174762.37539604102,0.0,0.0
332,28,4096,10,5,0,0,73728,10,0,5,1048576,32832,30064,0,0,0.0068359374833107,209714.7805704389,3.367295829986474,0.0
332,0,0,6,4,0,0,28672,6,0,5,1048576,32768,3136,0,0,0.0,209714.7805704389,0.0,0.0
332,0,0,0,4,0,0,0,2,25,3,1048576,0,13324,0,0,0.0,349524.1682527725,0.0,0.0
332,28,12608,0,5,0,0,12288,10,0,6,1048576,33088,49964,0,0,0.0022208121809796856,174762.37539604102,3.367295829986474,0.0
332,0,0,0,4,0,0,16384,6,0,4,1048576,0,8416,0,0,0.0,262143.34464163842,0.0,0.0
332,0,0,0,4,0,0,12288,5,12,4,1048576,0,1108,0,0,0.0,262143.34464163842,0.0,0.0
332,0,0,0,4,15552,68,4096,0,0,4,1048576,0,23224,0,0,0.0,262143.34464163842,0.0,4.23410650459726
332,0,0,1,4,256,0,0,6,0,5,1048576,0,23416,0,0,0.0,209714.7805704389,0.0,0.0
332,0,0,0,4,146432,256,147456,8,0,4,1048576,0,32526,0,0,0.0,262143.34464163842,0.0,5.54907608489522
332,0,0,0,4,0,0,36864,7,10,4,1048576,0,4744,0,0,0.0,262143.34464163842,0.0,0.0
332,0,0,0,4,0,0,28672,6,0,5,1048576,0,23544,0,0,0.0,209714.7805704389,0.0,0.0
332,0,0,0,5,0,0,126976,9,0,8,1048576,0,632,0,0,0.0,131071.83616020481,0.0,0.0
332,0,0,0,5,0,0,4096,9,0,5,1048576,32768,864,0,0,0.0,209714.7805704389,0.0,0.0
332,0,0,10,6,241144,68,0,9,0,3,0,0,3316,0,0,0.0,0.0,0.0,4.23410650459726
332,28,111232,0,4,0,0,110592,8,0,5,1048576,0,1724,0,0,0.0002517261219566558,209714.7805704389,3.367295829986474,0.0
332,0,0,0,4,63328,68,20480,8,0,6,1048576,0,0,0,0,0.0,174762.37539604102,0.0,4.23410650459726
332,0,0,0,5,0,0,45056,10,0,4,1048576,32768,9072,0,0,0.0,262143.34464163842,0.0,0.0
332,0,0,9,5,0,0,0,6,0,7,1048576,0,15948,0,0,0.0,149796.3574337751,0.0,0.0
332,0,0,0,5,0,0,172032,9,0,8,1048576,0,632,0,0,0.0,131071.83616020481,0.0,0.0
332,0,0,0,4,0,0,4096,8,0,3,1048576,0,5320,0,0,0.0,349524.1682527725,0.0,0.0
332,0,0,0,4,0,0,20480,8,0,4,1048576,0,4252,0,0,0.0,262143.34464163842,0.0,0.0
332,0,0,0,5,0,0,188416,9,0,7,1048576,0,4056,0,0,0.0,149796.3574337751,0.0,0.0
332,0,0,0,5,0,0,0,10,0,4,1048576,32768,6808,0,0,0.0,262143.34464163842,0.0,0.0
332,0,0,0,4,0,0,28672,6,0,4,1048576,0,0,0,0,0.0,262143.34464163842,0.0,0.0
332,0,0,0,5,0,0,102400,9,0,8,1048576,0,6720,0,0,0.0,131071.83616020481,0.0,0.0
332,28,82032,0,4,84128,72,81920,7,10,5,1048576,0,23280,0,0,0.0003413302125583516,209714.7805704389,3.367295829986474,4.290459441148391
332,0,0,0,4,0,0,0,2,25,2,1048576,0,6156,0,0,0.0,524285.3785731071,0.0,0.0
332,0,0,0,5,0,0,24576,9,0,7,1048576,32768,9760,0,0,0.0,149796.3574337751,0.0,0.0
332,0,0,0,4,0,0,73728,7,10,5,1048576,0,6880,0,0,0.0,209714.7805704389,0.0,0.0
332,0,0,0,4,204800,75,0,2,25,7,0,1,4096,0,0,0.0,0.0,0.0,4.330733340286331
332,0,0,0,5,0,0,122880,9,0,4,1048576,32768,8620,0,0,0.0,262143.34464163842,0.0,0.0
332,0,0,0,5,0,0,180224,9,0,7,1048576,0,5640,0,0,0.0,149796.3574337751,0.0,0.0
332,0,0,9,6,276380,64,0,8,3,3,0,0,5544,0,0,0.0,0.0,0.0,4.174387269895637
332,0,0,0,5,0,0,36864,10,0,4,1048576,32768,1328,0,0,0.0,262143.34464163842,0.0,0.0
332,0,0,0,4,9216,54,8192,6,0,4,1048576,0,27576,0,0,0.0,262143.34464163842,0.0,4.007333185232471
332,0,0,0,4,122880,80,0,2,25,7,0,1,3584,0,0,0.0,0.0,0.0,4.394449154672439
332,0,0,8,10,0,0,0,6,0,7,1048576,0,58732,0,0,0.0,149796.3574337751,0.0,0.0
332,0,0,0,4,0,0,111368,5,0,6,1048576,0,38324,0,0,0.0,174762.37539604102,0.0,0.0
332,0,0,0,4,0,0,32768,6,0,5,1048576,0,4096,0,0,0.0,209714.7805704389,0.0,0.0
332,0,0,8,6,263360,68,0,5,1,3,0,0,956,0,0,0.0,0.0,0.0,4.23410650459726
332,0,0,0,5,0,0,86016,10,0,4,1048576,33088,424,0,0,0.0,262143.34464163842,0.0,0.0
332,0,0,0,4,21088,68,4096,0,0,4,1048576,0,4608,0,0,0.0,262143.34464163842,0.0,4.23410650459726
332,0,0,0,5,0,0,4096,9,0,3,1048576,32768,10120,0,0,0.0,349524.1682527725,0.0,0.0
332,0,0,0,5,0,0,4096,9,0,4,1048576,32768,5128,0,0,0.0,262143.34464163842,0.0,0.0
332,0,0,8,4,0,0,20480,6,0,4,1048576,0,64104,0,0,0.0,262143.34464163842,0.0,0.0
332,0,0,10,10,257720,64,0,6,0,3,0,0,3232,0,0,0.0,0.0,0.0,4.174387269895637
332,0,0,0,5,0,0,32768,9,0,6,1048576,32768,61304,0,0,0.0,174762.37539604102,0.0,0.0
332,28,4256,0,4,124960,75,4096,7,10,4,1048576,0,2224,0,0,0.006578947352963,262143.34464163842,3.367295829986474,4.330733340286331
332,0,0,0,5,0,0,155648,9,0,4,1048576,0,0,0,0,0.0,262143.34464163842,0.0,0.0
332,0,0,0,5,0,0,139264,9,0,6,1048576,32768,37144,0,0,0.0,174762.37539604102,0.0,0.0
332,28,12288,0,4,0,0,21184,6,1,7,1048576,0,18532,0,0,0.0022786458314789666,149796.3574337751,3.367295829986474,0.0
332,0,0,0,4,0,0,73728,6,0,4,1048576,0,13968,0,0,0.0,262143.34464163842,0.0,0.0
332,28,4224,0,4,125728,71,4096,7,10,4,1048576,0,1904,0,0,0.0066287878630947265,262143.34464163842,3.367295829986474,4.276666119016055
